acceleration;velocity;distance_traveled;turn_radius
-23.072847670898497;521.889949244559;4782.966432507013;10894.764764899537
-22.595498934835234;519.6303993510755;4834.929472442121;10800.63007719033
-22.129641021229492;517.4174352489526;4886.671215967016;10708.832091984164
-21.67492958342399;515.2499422906102;4938.196210196077;10619.300121219087
-21.231033147468047;513.1268389758634;4989.508894093664;10531.966115094465
-20.79763253460663;511.0470757224027;5040.613601665904;10446.764544176769
-20.37442031380887;509.00963369102186;5091.514565035006;10363.632287610732
-19.961100282563535;507.0135236627655;5142.215917401282;10282.508527077349
-19.557386974285333;505.05778496533696;5192.721695897816;10203.334646163701
-19.163005190784027;503.1414844462586;5243.035844342442;10126.054134831387
-18.777689558349728;501.2637154904236;5293.162215891484;10050.612498690572
-18.401184106100377;499.42359707981353;5343.1045755994655;9976.957172805596
